modelId,since-create,since-last-model-update,has-license,what-license,what-library,what-task,num-commit,num-discussion,model-size,num-update,update-interval,since-last-update,num-update-contributor,isEnglish,num-code-block,num-inline-code,num-list,num-link,num-img,num-table,num-emoji,num-heading,num-word,has-description,has-uses,has-limitations-and-bias,has-training,has-evaluation,quality
TheBloke/Uncensored-Frank-33b-GGUF,-0.301038423,-0.193769,0.798216154,0.470535064,-0.940922318,-1.361188309,0.352550262,-0.121623863,-0.214127239,-0.206569624,-0.367745798,-0.249532223,-0.260176026,0.202999486,2.223981392,2.242486896,1.464969018,2.764673173,-0.057377764,0.604294654,-0.136523566,1.340028453,1.937934551,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
turboderp/Llama2-7B-exl2,-0.304626327,-0.163680963,-1.252793489,-0.810340341,-1.584000031,-1.361188309,-0.331931527,-0.121623863,-0.214127239,-0.206569624,-0.367745798,-0.222021876,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,0.194519349,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.351419863,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
CVL-Heidelberg/ControlNet-XS,-0.311802135,-0.567720318,0.798216154,1.751410469,-1.584000031,-1.361188309,0.46663056,-0.042557921,-0.196648669,0.70289664,-0.788873943,-0.241672124,-0.260176026,0.202999486,0.113130999,-0.326488017,-0.70701417,-0.211294412,0.072063739,-0.486313316,-0.136523566,-0.497805066,-0.132467731,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
TheBloke/MAmmoTH-Coder-13B-GPTQ,-0.318977944,-0.193769,0.798216154,1.634967251,1.217981431,0.690065644,0.352550262,-0.121623863,0.019451946,-0.206569624,-0.377893465,-0.249532223,-0.260176026,0.202999486,3.015550289,4.811461808,1.464969018,2.967580054,-0.057377764,2.785510594,2.122971259,1.920396933,2.367897545,0.53973304,1.173105088,4.128876245,1.173105088,1.722958615,1
milaidy/aventurine,-0.322565848,-0.185172418,0.798216154,1.052751158,-1.354329419,0.963566171,0.067349516,-0.121623863,0.032568129,-0.358147335,0.170080507,-0.241672124,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.278930039,-0.100524931,-0.486313316,-0.136523566,-0.691261226,-0.368436868,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
Michelvh/qlora-llama2-7b-question-generation-eduqg,-0.329741657,-0.31841944,-1.252793489,-0.810340341,0.299298984,0.690065644,0.181429815,-0.121623863,0.295197072,0.248163508,-0.707692614,-0.36350366,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.338755513,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.014164666,-0.307175649,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
melaris/nilooai,-0.333329561,-0.198067291,0.798216154,1.052751158,-1.354329419,0.963566171,0.067349516,-0.121623863,0.032568129,-0.358147335,0.154859008,-0.253462272,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.278930039,-0.100524931,-0.486313316,-0.136523566,-0.691261226,-0.368436868,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
gbellamy/lora-trained-xl-colab_2,-0.34050537,-0.206663873,0.798216154,1.867853688,-1.308395297,0.963566171,-0.388971676,-0.121623863,-0.21090383,-0.206569624,-0.388041131,-0.261322371,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.691261226,-0.335537325,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
cl-nagoya/sup-simcse-ja-base,-0.347681178,-0.228155328,0.798216154,0.81986472,-0.022239872,-1.361188309,0.010309367,-0.121623863,-0.199812942,0.85447435,-0.809169276,-0.280972619,-0.260176026,0.202999486,0.904699896,-0.326488017,0.338755513,-0.076023159,-0.100524931,-0.486313316,-0.136523566,-0.207620826,-0.118854127,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
karthickp6/lora-trained-xl-colab_911_Carrera_S,-0.351269083,-0.223857037,0.798216154,1.867853688,-1.262461175,0.963566171,-0.446011826,0.194639904,-0.213374324,-0.358147335,0.12441601,-0.27704257,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.691261226,-0.340075193,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
ipipan/silesian-herbert-base,-0.358444891,-0.834214361,0.798216154,0.81986472,0.299298984,-0.540686728,-0.274891378,-0.121623863,-0.202259561,-0.054991913,-0.575772954,-0.835109606,-0.260176026,0.202999486,0.113130999,-0.326488017,-0.70701417,-0.278930039,-0.100524931,-0.486313316,-0.136523566,-0.304348906,-0.230031893,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
Yukang/LongAlpaca-7B,-0.3656207,-0.344209186,-1.252793489,-0.810340341,0.161496617,0.690065644,0.295510113,-0.042557921,0.653096926,0.551318929,-0.778726277,-0.300622867,-0.260176026,0.202999486,4.070975485,8.750556674,4.119615136,6.416997029,0.201505242,6.057334504,-0.136523566,1.920396933,1.555619171,-1.852767805,1.173105088,-0.242196651,1.173105088,-0.580396994,1
CodeNLP/pdn2_v08_nkjp_large,-0.372796508,-0.245348492,0.798216154,1.634967251,1.355783798,-0.677436991,-0.274891378,-0.121623863,-0.214127239,0.096585797,-0.672175783,-0.296692817,-0.260176026,0.202999486,1.168556195,-0.326488017,-0.70701417,-0.278930039,-0.100524931,-0.486313316,-0.136523566,-0.401076986,-0.294696512,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
walkerzhao2000/llama2-7b-code-alpaca,-0.376384412,-0.288331402,-1.252793489,-0.810340341,-0.527515217,-1.361188309,-0.16081108,-0.121623863,-0.213585969,0.248163508,-0.722914113,-0.328133214,1.439939732,0.202999486,-0.414581599,0.016041972,1.062749909,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.594533146,-0.318520319,-1.852767805,1.173105088,-0.242196651,1.173105088,-0.580396994,0
TheBloke/ANIMA-Phi-Neptune-Mistral-7B-GGUF,-0.383560221,-0.258243365,0.798216154,1.634967251,-1.032790563,-1.361188309,0.295510113,-0.121623863,-0.214127239,-0.358147335,0.083825345,-0.308482966,-0.260176026,0.202999486,1.960125093,3.612606849,3.39562074,2.697037546,-0.014230596,0.604294654,0.541324882,2.113853093,1.93453115,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,1
dblasko/blip-dalle3-img2prompt,-0.387148125,-0.425876715,-1.252793489,-0.810340341,0.161496617,-1.361188309,0.409590411,0.036508021,-0.150436719,0.248163508,-0.722914113,-0.320273115,-0.260176026,0.202999486,0.113130999,0.187306966,-0.70701417,-0.414201293,-0.100524931,-0.486313316,0.089425917,-0.594533146,-0.233435294,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
TheBloke/llava-v1.5-13B-GPTQ,-0.394323934,-0.365700641,0.798216154,1.402080813,1.217981431,0.690065644,-0.274891378,0.510903671,0.019440741,-0.206569624,-0.428631795,-0.406734205,1.439939732,0.202999486,3.015550289,4.640196814,1.706300483,1.885410023,-0.057377764,0.604294654,-0.136523566,1.533484613,1.853983992,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,1
vivo-ai/BlueLM-7B-Chat-32K,-0.401499742,-0.976057964,0.798216154,2.100740125,0.299298984,0.690065644,0.409590411,0.115573962,0.255382062,0.096585797,-0.697544948,-0.964801241,1.439939732,0.202999486,-0.1507253,-0.326488017,-0.063463596,0.735604365,-0.100524931,1.694902624,0.767274364,-0.304348906,-0.055323975,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,1
TheBloke/SlimOpenOrca-Mistral-7B-GGUF,-0.405087647,-0.284033111,0.798216154,0.354091846,-0.940922318,-1.361188309,0.295510113,-0.121623863,-0.214127239,-0.358147335,0.053382347,-0.332063263,-0.260176026,0.202999486,1.960125093,2.071221902,1.786744305,3.170486935,-0.014230596,1.694902624,-0.136523566,1.533484613,1.41948313,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,1
city96/DiT,-0.412263455,-0.292629693,0.798216154,0.354091846,-1.584000031,-1.361188309,-0.388971676,-0.121623863,-0.127180873,-0.206569624,-0.438779461,-0.339923363,-0.260176026,0.202999486,-0.414581599,0.016041972,-0.70701417,-0.278930039,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.368436868,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
Kooten/HornyEchidna-13b-v0.1-8bpw-h8-exl2,-0.419439264,-0.301226275,0.798216154,0.354091846,1.217981431,0.690065644,-0.388971676,-0.121623863,0.210148976,-0.358147335,0.033087014,-0.347783462,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.594533146,-0.353688797,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
izhx/udever-bloom-1b1,-0.426615072,-0.369998932,0.798216154,-0.344567466,0.299298984,-0.677436991,-0.388971676,0.036508021,-0.077020764,-0.206569624,-0.448927128,-0.355643561,-0.260176026,0.202999486,0.113130999,0.187306966,0.901862266,0.600333111,-0.057377764,2.785510594,0.089425917,1.049844213,0.382580289,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,1
TheBloke/SynthIA-70B-v1.5-GPTQ,-0.433790881,-0.31841944,0.798216154,1.402080813,1.217981431,0.690065644,-0.331931527,-0.121623863,0.922665269,-0.358147335,0.012791682,-0.36350366,-0.260176026,0.202999486,3.543262887,4.640196814,1.786744305,1.682503142,-0.057377764,0.604294654,-0.136523566,1.340028453,1.939069018,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
TheBloke/Nete-13B-GPTQ,-0.437378785,-0.322717731,0.798216154,0.354091846,1.217981431,0.690065644,-0.331931527,-0.121623863,0.019440745,-0.358147335,0.007717849,-0.367433709,-0.260176026,0.202999486,3.279406588,4.811461808,2.269407235,2.629401919,-0.057377764,0.604294654,-0.136523566,1.436756533,1.994657901,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
Kooten/Echidna-13b-v0.3-4bpw-h8-exl2,-0.444554594,-0.331314313,0.798216154,0.354091846,0.299298984,0.690065644,-0.331931527,-0.121623863,0.006276744,-0.206569624,-0.464148627,-0.375293809,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.497805066,-0.286755243,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
KT-AI/midm-bitext-S-7B-inst-v1,-0.448142498,-0.430175006,0.798216154,0.354091846,0.161496617,0.690065644,0.922951753,0.748101496,0.827214089,1.157629771,-0.844686107,-0.410664254,9.940518526,0.202999486,0.640843597,-0.326488017,-0.70701417,-0.076023159,-0.100524931,0.604294654,-0.136523566,0.566203814,0.39732836,0.53973304,1.173105088,4.128876245,1.173105088,1.722958615,1
uukuguy/speechless-coding-7b-16k-tora,-0.451730402,-0.597808355,0.798216154,1.402080813,0.299298984,0.690065644,-0.217851229,-0.042557921,0.219485476,0.399741218,-0.773652444,-0.618956881,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.304795061,-0.211294412,-0.100524931,3.876118564,-0.136523566,-0.207620826,-0.172174076,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,1
cmarkea/bloomz-3b-retriever,-0.458906211,-0.636492974,0.798216154,-0.344567466,0.161496617,-1.361188309,0.637751007,-0.121623863,0.17229969,2.370251456,-0.880202939,-0.552146038,-0.260176026,0.202999486,0.113130999,-0.326488017,-0.70701417,0.262154976,-0.014230596,1.694902624,-0.136523566,-0.304348906,0.194258766,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,1
sshh12/Mistral-7B-LoRA-DocumentGTE-260K-x128,-0.46608202,-0.357104059,0.798216154,-0.461010685,1.355783798,0.690065644,-0.388971676,-0.121623863,-0.197926042,-0.206569624,-0.479370126,-0.398874106,-0.260176026,0.202999486,0.376987298,0.187306966,-0.546126526,-0.346565666,-0.100524931,-0.486313316,0.089425917,-0.110892746,18.54426255,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,1
LoneStriker/Yi-34B-8.0bpw-h8-exl2,-0.469669924,-0.36140235,0.798216154,2.100740125,0.161496617,0.690065644,-0.446011826,-0.121623863,0.908642579,-0.358147335,-0.037946649,-0.402804155,-0.260176026,0.202999486,-0.414581599,0.016041972,-0.626570348,-0.211294412,-0.100524931,0.604294654,0.089425917,-0.207620826,0.159090289,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,0
LoneStriker/Yi-6B-200K-6.0bpw-h6-exl2,-0.476845732,-0.928776763,0.798216154,2.100740125,0.161496617,0.690065644,-0.388971676,-0.121623863,-0.057009672,-0.206569624,-0.489517792,-0.921570696,-0.260176026,0.202999486,13.83365855,4.46893182,13.04887935,15.41253541,0.632976918,6.057334504,19.06918245,7.43389749,5.845038911,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,1
DeepMount00/Mistral-Ita-7b-GGUF,-0.480433637,-1.066322075,0.798216154,-0.461010685,-0.894988196,-1.361188309,0.865911604,-0.121623863,-0.214127239,1.157629771,-0.844686107,-1.027682034,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.594533146,-0.306041182,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
flobbit/serenity-firefly-spaceship-sdxl-lora,-0.484021541,-0.378595514,0.798216154,-0.461010685,-1.262461175,0.963566171,-0.274891378,-0.121623863,-0.206776902,-0.054991913,-0.636658951,-0.418524354,-0.260176026,0.202999486,-0.414581599,-0.155223022,-0.70701417,-0.278930039,-0.014230596,-0.486313316,0.089425917,-0.014164666,-0.152888137,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
LoneStriker/Yi-34B-Spicyboros-3.1,-0.491197349,-0.387192096,0.798216154,2.100740125,0.299298984,0.690065644,-0.388971676,-0.042557921,1.998766511,-0.358147335,-0.068389647,-0.426384453,-0.260176026,0.202999486,-0.414581599,0.016041972,-0.626570348,-0.211294412,-0.100524931,0.604294654,0.089425917,-0.014164666,0.231696177,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,0
second-state/Dolphin-2.2-Yi-34B-GGUF,-0.498373158,-0.945969927,0.798216154,2.100740125,-0.940922318,0.690065644,-0.103770931,-0.121623863,-0.214127239,0.248163508,-0.758430945,-0.937290895,1.439939732,0.202999486,0.376987298,0.187306966,-0.063463596,0.532697484,-0.057377764,0.604294654,-0.136523566,-0.401076986,-0.159694939,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
mickume/alt_nsfw_mistral_7b,-0.501961062,-0.400086969,-1.252793489,-0.810340341,1.217981431,0.690065644,-0.331931527,-0.121623863,0.251870643,-0.358147335,-0.083611146,-0.438174601,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.378647071,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
declare-lab/mustango,-0.505548967,-0.541930572,0.798216154,-0.461010685,1.355783798,0.826815907,0.067349516,-0.121623863,0.128070094,0.551318929,-0.809169276,-0.567866237,1.439939732,0.202999486,0.640843597,1.043631937,-0.70701417,0.329790603,-0.014230596,0.604294654,0.089425917,-0.014164666,0.10577034,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,1
nDimensional/SciStyle_subset,-0.512724775,-0.468859625,0.798216154,1.052751158,-1.262461175,0.963566171,0.238469964,-0.121623863,0.277947301,0.551318929,-0.809169276,-0.493195295,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.385238883,-0.414201293,-0.057377764,-0.486313316,-0.136523566,-0.787989306,-0.23116636,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
Undi95/X-MythoChronos-13B,-0.516312679,-0.417280133,0.798216154,0.354091846,1.217981431,0.690065644,-0.388971676,0.036508021,0.623429402,-0.358147335,-0.103906479,-0.4538948,-0.260176026,0.202999486,-0.1507253,-0.326488017,0.016980226,0.39742623,-0.100524931,-0.486313316,-0.136523566,-0.497805066,-0.279948441,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
monology/openinstruct-mistral-7b,-0.523488488,-0.890092144,0.798216154,-0.461010685,1.217981431,0.690065644,-0.103770931,-0.042557921,0.251871161,0.248163508,-0.763504778,-0.88620025,1.439939732,0.202999486,-0.1507253,-0.326488017,-0.385238883,0.059248095,-0.100524931,0.604294654,-0.136523566,-0.401076986,-0.249317832,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,1
uukuguy/speechless-tools-7b,-0.527076392,-0.430175006,0.798216154,1.402080813,0.299298984,0.690065644,-0.388971676,-0.042557921,0.219485476,-0.054991913,-0.656954284,-0.465684948,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.278930039,-0.100524931,1.694902624,-0.136523566,-0.691261226,-0.317385852,-1.852767805,-0.852438549,-0.242196651,-0.852438549,1.722958615,0
RalFinger/baking-bread-sdxl-lora,-0.530664297,-0.434473297,0.798216154,2.100740125,-1.262461175,0.963566171,-0.446011826,-0.121623863,-0.206776905,-0.358147335,-0.124201811,-0.469614998,-0.260176026,0.202999486,-0.1507253,-0.155223022,-0.70701417,0.059248095,-0.100524931,-0.486313316,0.315375399,-0.304348906,-0.285620776,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
TheBloke/Synatra-V0.1-7B-Instruct-GGUF,-0.534252201,-0.438771588,0.798216154,0.354091846,-0.940922318,0.690065644,0.295510113,-0.121623863,-0.214127239,-0.358147335,-0.129275644,-0.473545047,-0.260176026,0.202999486,2.75169399,2.41375189,1.464969018,3.238122562,-0.014230596,1.694902624,-0.136523566,2.307309253,1.881211201,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,1
maddes8cht/acrastt-OmegLLaMA-3B-gguf,-0.537840105,-0.443069879,0.798216154,-0.461010685,-0.940922318,0.690065644,0.352550262,-0.121623863,-0.214127239,-0.358147335,-0.134349477,-0.477475097,-0.260176026,0.202999486,-0.1507253,0.187306966,-0.546126526,0.803239992,0.201505242,0.604294654,-0.136523566,0.179291494,0.127325213,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,0
LanguageBind/LanguageBind_Video_V1.5_FT,-0.545015914,-0.739651959,0.798216154,1.634967251,0.299298984,2.057568278,-0.217851229,0.036508021,-0.146084451,-0.206569624,-0.53518229,-0.748648516,-0.260176026,0.202999486,3.015550289,0.016041972,1.625856661,2.426495039,0.028916571,1.694902624,12.74259694,1.726940773,1.03716775,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,1
adamo1139/Mistral-7B-AEZAKMI-v1,-0.548603818,-0.464561334,0.798216154,2.100740125,1.217981431,0.690065644,-0.103770931,-0.042557921,0.251870634,-0.206569624,-0.540256123,-0.489265246,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.243645497,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
deepseek-ai/deepseek-llm-7b-base,-0.555779627,-0.468859625,0.798216154,2.100740125,0.299298984,0.690065644,-0.103770931,0.194639904,0.230549565,0.096585797,-0.73306178,-0.497125345,-0.260176026,0.202999486,-0.1507253,-0.155223022,-0.465682704,0.194519349,-0.057377764,-0.486313316,0.315375399,-0.207620826,-0.140409,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
TheBloke/SG-Raccoon-Yi-55B-GGUF,-0.559367531,-0.468859625,0.798216154,2.100740125,-0.940922318,0.690065644,0.295510113,-0.042557921,-0.214127239,-0.358147335,-0.164792475,-0.501055394,-0.260176026,0.202999486,3.015550289,2.756281878,2.269407235,3.373393816,-0.014230596,0.604294654,-0.136523566,2.113853093,1.994657901,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
Osborn-bh/Reinforce-pixelcopter,-0.562955435,-0.473157916,-1.252793489,-0.810340341,-1.584000031,0.416565117,-0.446011826,-0.121623863,-0.214127239,-0.358147335,-0.169866309,-0.504985444,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.691261226,-0.354823264,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
LoneStriker/NeuralPivot-Mistral-13B-8.0bpw-h8-exl2,-0.570131244,-0.481754498,0.798216154,0.354091846,1.217981431,0.690065644,-0.388971676,-0.121623863,0.219986359,-0.358147335,-0.180013975,-0.512845543,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.258311691,-0.346565666,-0.057377764,-0.486313316,-0.136523566,-0.691261226,-0.353688797,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
yentinglin/bert-base-zhtw,-0.573719148,-0.49035108,0.798216154,0.586978283,1.217981431,-0.540686728,-0.103770931,-0.121623863,-0.200032248,0.248163508,-0.778726277,-0.516775592,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.346565666,-0.100524931,-0.486313316,0.089425917,-0.691261226,-0.368436868,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
TheBloke/sabia-7B-GPTQ,-0.577307052,-0.49035108,0.798216154,2.100740125,1.217981431,0.690065644,-0.331931527,-0.121623863,-0.088752774,-0.358147335,-0.190161641,-0.520705642,-0.260176026,0.202999486,3.279406588,4.640196814,1.786744305,2.155952531,-0.057377764,2.785510594,-0.136523566,1.049844213,2.015078307,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
Yntec/incha_re_zoro,-0.580894956,-0.498947662,0.798216154,1.052751158,-1.354329419,0.963566171,0.124389666,0.036508021,0.065713325,-0.054991913,-0.682323449,-0.528565741,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.346565666,0.028916571,-0.486313316,-0.136523566,-0.401076986,-0.249317832,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
Yntec/GimmeDatDing,-0.588070765,-0.507544244,0.798216154,1.052751158,-1.354329419,0.963566171,0.352550262,-0.042557921,0.146118737,-0.206569624,-0.565625288,-0.532495791,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.414201293,-0.014230596,-0.486313316,-0.136523566,-0.691261226,-0.351419863,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
badmonk/rxeina,-0.591658669,-0.511842535,-1.252793489,-0.810340341,-1.262461175,0.963566171,0.067349516,-0.121623863,-0.018199282,-0.358147335,-0.210456973,-0.53642584,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.376378137,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
TheBloke/Nethena-20B-Glued-GPTQ,-0.598834478,-0.516140826,0.798216154,0.354091846,1.217981431,0.690065644,-0.331931527,-0.121623863,0.124213735,-0.358147335,-0.220604639,-0.544285939,-0.260176026,0.202999486,3.279406588,4.811461808,1.786744305,2.358859412,-0.014230596,0.604294654,-0.136523566,1.146572293,2.209072165,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
l3utterfly/minima-3b-layla-v1,-0.602422382,-0.550527154,0.798216154,1.402080813,0.299298984,0.690065644,-0.331931527,-0.042557921,-0.019764404,-0.054991913,-0.692471115,-0.575726336,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.224351239,-0.143658785,-0.057377764,-0.486313316,-0.136523566,-0.497805066,-0.336671792,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
TheBloke/OpenZephyrChat-GGUF,-0.602422382,-0.524737408,0.798216154,-0.461010685,-0.940922318,-1.361188309,0.409590411,-0.121623863,-0.214127239,-0.206569624,-0.575772954,-0.552146038,-0.260176026,0.202999486,2.487837691,2.071221902,2.02807577,3.238122562,-0.014230596,1.694902624,0.315375399,1.533484613,1.723520287,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,1
microsoft/phi-2,-0.606010286,-1.066322075,0.798216154,1.634967251,1.217981431,0.690065644,1.208152499,9.682552912,-0.035256311,2.067096035,-0.885276772,-1.047332282,4.84017125,0.202999486,0.904699896,0.529836954,0.821418444,0.059248095,-0.100524931,-0.486313316,-0.136523566,0.469475734,0.730861659,0.53973304,1.173105088,4.128876245,1.173105088,-0.580396994,1
TheBloke/Mistral-7B-Instruct-v0.2-DARE-GPTQ,-0.609598191,-0.529035699,0.798216154,-0.461010685,1.217981431,0.690065644,-0.331931527,-0.121623863,-0.080324768,-0.358147335,-0.235826138,-0.556076088,-0.260176026,0.202999486,3.807119186,4.982726802,2.671626344,2.967580054,0.028916571,1.694902624,0.767274364,1.726940773,2.055919119,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,1
LoneStriker/Mixtral-4x7B-DPO-RPChat-3.0bpw-h6-exl2-2,-0.620361904,-0.541930572,0.798216154,0.354091846,1.217981431,0.690065644,-0.446011826,-0.042557921,0.086402443,-0.358147335,-0.251047638,-0.567866237,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.211294412,-0.100524931,-0.486313316,-0.136523566,-0.497805066,-0.256124634,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,1
Lolimorimorf/damage_trigger_effect_location_final,-0.623949808,-0.546228863,-1.252793489,-0.810340341,1.080179064,1.373816961,-0.446011826,-0.121623863,-0.19131214,-0.358147335,-0.256121471,-0.571796286,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.580086979,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.126795396,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,0
R136a1/Frostwind-10.7B-v1-exl2,-0.627537712,-0.550527154,0.798216154,0.354091846,1.217981431,0.690065644,-0.388971676,-0.121623863,0.136390105,-0.206569624,-0.590994454,-0.575726336,-0.260176026,0.202999486,0.113130999,-0.326488017,-0.70701417,-0.346565666,-0.057377764,-0.486313316,-0.136523566,-0.691261226,-0.124526462,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
NeverSleep/FlatOrcamaid-13b-v0.2-GGUF,-0.631125616,-0.559123736,0.798216154,0.354091846,-0.894988196,-1.361188309,-0.274891378,0.036508021,-0.214127239,-0.206569624,-0.596068287,-0.583586435,-0.260176026,0.202999486,0.113130999,-0.326488017,-0.70701417,0.126883722,-0.057377764,-0.486313316,-0.136523566,-0.014164666,-0.10637499,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,1
Sashkanik13/openllama-3b-ru-gguf,-0.634713521,-0.563422027,-1.252793489,-0.810340341,-0.894988196,0.690065644,-0.217851229,-0.121623863,-0.214127239,-0.054991913,-0.707692614,-0.587516484,-0.260176026,-4.926120854,-0.414581599,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.374109203,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
maywell/Synatra-7B-v0.3-QA,-0.638301425,-0.567720318,0.798216154,0.81986472,1.217981431,0.690065644,-0.331931527,-0.121623863,0.268758524,-0.054991913,-0.707692614,-0.591446534,-0.260176026,-4.926120854,-0.414581599,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.374109203,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
